QuestionOrder,Demo-ResponseID,Condition,Dataset,Task,Response,NormResponse,DatasetOrder,DatasetDuration,DatasetStartTime,TaskOrder,CorrectAnswer,NormCorrectAnswer,RawDifference,AbsDifference,Percentage,LogError,Underestimated,ClustConf,filename,Stats-Q_TotalDuration,Stats-dataset_count,Stats-CompensationCondition,Stats-OperatingSystem,StatsScreenWidth,StatsScreenHeight,Demo-age,Demo-gender,Demo-lang,Demo-educ,Demo-educ_TEXT,Demo-acfield,Demo-acfieldother,Demo-dailytech_Computer,Demo-dailytech_Tablet,Demo-dailytech_SmartPhone,Demo-weeklygaming,Demo-expdataanal,Demo-expdatavis,Demo-expreadnetvis,Demo-expcreatenetvis,NetVisExperience,Attempt,NodeRank,MaxNodeRank,StatsNumPixels,AvgDeg,Density,LargeClust1,Modularity,NumClust,NumHighDegree,NumLinks,NumNodes,NumNodesClust1
58,R_02JW8bTjiC9LnaN,Cir,9,NumClust,1,0,2,338,812,2,19,0.045112781954887216,-0.045112781954887216,0.045112781954887216,1,0.019163159287009242,under,Somewhat confident (51-75%),MTurkFinal,1485,3,NA,Windows NT 10.0,1600,900,65,Female,English,High School diploma,NA,Skipped,NA,10,0,2,20,None,None,None,None,Low,NA,NA,NA,1440000,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
59,R_02JW8bTjiC9LnaN,Cir,9,NumNodes,150,0.071285140562249,2,338,812,3,379,0.18624497991967873,-0.11495983935742973,0.11495983935742973,0.6172506738544474,0.047259224460794065,under,NA,MTurkFinal,1485,3,NA,Windows NT 10.0,1600,900,65,Female,English,High School diploma,NA,Skipped,NA,10,0,2,20,None,None,None,None,Low,NA,NA,NA,1440000,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
60,R_02JW8bTjiC9LnaN,Cir,9,AvgDeg,2,0.005287980563098471,2,338,812,5,4.823218997361478,0.01335777904062163,-0.00806979847752316,0.00806979847752316,0.6041272619484516,0.0034906035819014703,under,NA,MTurkFinal,1485,3,NA,Windows NT 10.0,1600,900,65,Female,English,High School diploma,NA,Skipped,NA,10,0,2,20,None,None,None,None,Low,NA,NA,NA,1440000,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
61,R_02JW8bTjiC9LnaN,Cir,9,ClickHighDeg,17,0.3333333333333333,2,338,812,6,33,1,-0.6666666666666667,0.6666666666666667,0.6666666666666667,0.2218487496163564,under,NA,MTurkFinal,1485,3,NA,Windows NT 10.0,1600,900,65,Female,English,High School diploma,NA,Skipped,NA,10,0,2,20,None,None,None,None,Low,1,6,21,1440000,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
62,R_02JW8bTjiC9LnaN,Cir,9,LargeClust1,20,0.16666666666666666,2,338,812,7,15.303430079155673,0.11774406332453825,0.048922603342128404,0.048922603342128404,0.41549953314659194,0.02074344416925201,over,NA,MTurkFinal,1485,3,NA,Windows NT 10.0,1600,900,65,Female,English,High School diploma,NA,Skipped,NA,10,0,2,20,None,None,None,None,Low,NA,NA,NA,1440000,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
63,R_02JW8bTjiC9LnaN,Cir,9,BC,18199.999999999996,0.6590093980924772,2,338,812,8,27617.208574992183,1,-0.34099060190752284,0.34099060190752284,0.34099060190752284,0.1274257341871652,under,NA,MTurkFinal,1485,3,NA,Windows NT 10.0,1600,900,65,Female,English,High School diploma,NA,Skipped,NA,10,0,2,20,None,None,None,None,Low,2,5,112,1440000,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
64,R_02JW8bTjiC9LnaN,Cir,9,NumHighDegree,5,0.013513513513513514,2,338,812,9,34,0.40540540540540543,-0.3918918918918919,0.3918918918918919,0.9666666666666666,0.14360550497419602,under,NA,MTurkFinal,1485,3,NA,Windows NT 10.0,1600,900,65,Female,English,High School diploma,NA,Skipped,NA,10,0,2,20,None,None,None,None,Low,NA,NA,NA,1440000,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
65,R_02JW8bTjiC9LnaN,Cir,7,NumHighDegree,20,0.16666666666666666,3,247,1150,1,84,0.8333333333333334,-0.6666666666666667,0.6666666666666667,0.8,0.2218487496163564,under,NA,MTurkFinal,1485,3,NA,Windows NT 10.0,1600,900,65,Female,English,High School diploma,NA,Skipped,NA,10,0,2,20,None,None,None,None,Low,NA,NA,NA,1440000,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
66,R_02JW8bTjiC9LnaN,Cir,7,ClickHighDeg,84,1,3,247,1150,2,84,1,0,0,0,0,correct,NA,MTurkFinal,1485,3,NA,Windows NT 10.0,1600,900,65,Female,English,High School diploma,NA,Skipped,NA,10,0,2,20,None,None,None,None,Low,1,1,21,1440000,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
67,R_02JW8bTjiC9LnaN,Cir,7,NumLinks,100,0.024268201150863148,3,247,1150,3,932,0.232424318238679,-0.20815611708781587,0.20815611708781587,0.8955866523143164,0.08212305714024154,under,NA,MTurkFinal,1485,3,NA,Windows NT 10.0,1600,900,65,Female,English,High School diploma,NA,Skipped,NA,10,0,2,20,None,None,None,None,Low,NA,NA,NA,1440000,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
68,R_02JW8bTjiC9LnaN,Cir,7,BC,20081.761530136537,1,3,247,1150,4,20081.761530136537,1,0,0,0,0,correct,NA,MTurkFinal,1485,3,NA,Windows NT 10.0,1600,900,65,Female,English,High School diploma,NA,Skipped,NA,10,0,2,20,None,None,None,None,Low,5,1,33,1440000,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
69,R_02JW8bTjiC9LnaN,Cir,7,LargeClust1,20,0.22988505747126436,3,247,1150,5,20,0.22988505747126436,0,0,0,0,correct,NA,MTurkFinal,1485,3,NA,Windows NT 10.0,1600,900,65,Female,English,High School diploma,NA,Skipped,NA,10,0,2,20,None,None,None,None,Low,NA,NA,NA,1440000,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
70,R_02JW8bTjiC9LnaN,Cir,7,NumNodes,150,0.075,3,247,1150,7,270,0.135,-0.06000000000000001,0.06000000000000001,0.4444444444444445,0.02530586526477026,under,NA,MTurkFinal,1485,3,NA,Windows NT 10.0,1600,900,65,Female,English,High School diploma,NA,Skipped,NA,10,0,2,20,None,None,None,None,Low,NA,NA,NA,1440000,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
71,R_02JW8bTjiC9LnaN,Cir,7,AvgDeg,10,0.019411646988192914,3,247,1150,8,6.9037037037037035,0.01321533660937303,0.0061963103788198835,0.0061963103788198835,0.4688726864834548,0.002682720478243838,over,NA,MTurkFinal,1485,3,NA,Windows NT 10.0,1600,900,65,Female,English,High School diploma,NA,Skipped,NA,10,0,2,20,None,None,None,None,Low,NA,NA,NA,1440000,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
72,R_02JW8bTjiC9LnaN,Cir,7,NumClust,10,0.02,3,247,1150,9,10,0.02,0,0,0,0,correct,Very doubtful (0-25%),MTurkFinal,1485,3,NA,Windows NT 10.0,1600,900,65,Female,English,High School diploma,NA,Skipped,NA,10,0,2,20,None,None,None,None,Low,NA,NA,NA,1440000,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
318,R_0wZvi3WzUAJ3npL,Ord,8,NumClust,4,0.02127659574468085,1,151,327,1,20,0.3617021276595745,-0.34042553191489366,0.34042553191489366,0.9411764705882354,0.12724269151786424,under,Very doubtful (0-25%),MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,NA,NA,NA,1764000,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
319,R_0wZvi3WzUAJ3npL,Ord,8,ClickHighDeg,49,1,1,151,327,2,49,1,0,0,0,0,correct,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,1,1,12,1764000,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
320,R_0wZvi3WzUAJ3npL,Ord,8,NumLinks,100,0.12,1,151,327,3,583,0.764,-0.644,0.644,0.8429319371727749,0.21590181320403162,under,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,NA,NA,NA,1764000,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
321,R_0wZvi3WzUAJ3npL,Ord,8,LargeClust1,42,0.45454545454545453,1,151,327,4,17.445482866043612,0.13565562163693004,0.31888983290852446,0.31888983290852446,2.3507306889352817,0.12020852036963416,over,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,NA,NA,NA,1764000,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
322,R_0wZvi3WzUAJ3npL,Ord,8,NumNodes,150,0.19463087248322147,1,151,327,6,321,0.42416107382550333,-0.22953020134228186,0.22953020134228186,0.5411392405063291,0.08973920091955757,under,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,NA,NA,NA,1764000,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
323,R_0wZvi3WzUAJ3npL,Ord,8,NumHighDegree,28,0.12244897959183673,1,151,327,7,49,0.22959183673469388,-0.10714285714285715,0.10714285714285715,0.4666666666666667,0.044203662492053486,under,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,NA,NA,NA,1764000,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
324,R_0wZvi3WzUAJ3npL,Ord,8,BC,40976.5,1,1,151,327,8,40976.5,1,0,0,0,0,correct,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,2,1,76,1764000,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
325,R_0wZvi3WzUAJ3npL,Ord,8,AvgDeg,2,0.012658227848101266,1,151,327,9,3.632398753894081,0.03332150321384913,-0.020663275365747864,0.020663275365747864,0.6201183431952664,0.008882488638932812,under,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,NA,NA,NA,1764000,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
326,R_0wZvi3WzUAJ3npL,Ord,1,ClickHighDeg,29,1,2,133,478,1,29,1,0,0,0,0,correct,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,1,1,5,1764000,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
327,R_0wZvi3WzUAJ3npL,Ord,1,NumHighDegree,25,0.025673940949935817,2,133,478,2,29,0.03080872913992298,-0.005134788189987163,0.005134788189987163,0.16666666666666666,0.0022243043853789803,under,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,NA,NA,NA,1764000,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
328,R_0wZvi3WzUAJ3npL,Ord,1,NumNodes,30,0.023162134944612285,2,133,478,3,30,0.023162134944612285,0,0,0,0,correct,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,NA,NA,NA,1764000,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
329,R_0wZvi3WzUAJ3npL,Ord,1,AvgDeg,12,0.02512562814070352,2,133,478,5,22.466666666666665,0.051423785594639865,-0.026298157453936346,0.026298157453936346,0.511400651465798,0.01127354920258482,under,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,NA,NA,NA,1764000,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
330,R_0wZvi3WzUAJ3npL,Ord,1,BC,69.71428571428571,1,2,133,478,6,69.71428571428571,1,0,0,0,0,correct,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,3,1,4,1764000,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
331,R_0wZvi3WzUAJ3npL,Ord,1,NumClust,3,0.03,2,133,478,7,3,0.03,0,0,0,0,correct,Somewhat confident (51-75%),MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,NA,NA,NA,1764000,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
332,R_0wZvi3WzUAJ3npL,Ord,1,LargeClust1,62,0.6,2,133,478,8,60,0.5789473684210527,0.021052631578947323,0.021052631578947323,0.036363636363636286,0.009048128977397114,over,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,NA,NA,NA,1764000,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
333,R_0wZvi3WzUAJ3npL,Ord,1,NumLinks,15,0.010050251256281407,2,133,478,9,337,0.3336683417085427,-0.3236180904522613,0.3236180904522613,0.9698795180722892,0.12176269421605838,under,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,NA,NA,NA,1764000,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
334,R_0wZvi3WzUAJ3npL,Ord,3,NumNodes,3,0,3,107,611,2,67,0.6597938144329897,-0.6597938144329897,0.6597938144329897,1,0.22005414176560484,under,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,NA,NA,NA,1764000,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
335,R_0wZvi3WzUAJ3npL,Ord,3,NumHighDegree,10,0.1891891891891892,3,107,611,3,10,0.1891891891891892,0,0,0,0,correct,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,NA,NA,NA,1764000,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
336,R_0wZvi3WzUAJ3npL,Ord,3,ClickHighDeg,10,1,3,107,611,4,10,1,0,0,0,0,correct,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,1,1,10,1764000,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
337,R_0wZvi3WzUAJ3npL,Ord,3,NumLinks,75,0.20391061452513967,3,107,611,5,143,0.39385474860335196,-0.18994413407821228,0.18994413407821228,0.48226950354609927,0.07552657245884452,under,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,NA,NA,NA,1764000,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
338,R_0wZvi3WzUAJ3npL,Ord,3,NumClust,4,0.05555555555555555,3,107,611,6,7,0.1388888888888889,-0.08333333333333334,0.08333333333333334,0.6000000000000001,0.03476210625921191,under,Somewhat confident (51-75%),MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,NA,NA,NA,1764000,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
339,R_0wZvi3WzUAJ3npL,Ord,3,BC,1277,1,3,107,611,7,1277,1,0,0,0,0,correct,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,3,1,14,1764000,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
340,R_0wZvi3WzUAJ3npL,Ord,3,AvgDeg,3,0.05128205128205128,3,107,611,8,4.268656716417911,0.08381171067738233,-0.03252965939533105,0.03252965939533105,0.38812785388127863,0.0139025356085598,under,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,NA,NA,NA,1764000,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
341,R_0wZvi3WzUAJ3npL,Ord,3,LargeClust1,33,0.3253012048192771,3,107,611,9,19.402985074626866,0.16148174788707068,0.16381945693220643,0.16381945693220643,1.0144766146993318,0.06588561352731556,over,NA,MTurkFinal,760,3,NA,Windows NT 10.0,1680,1050,41,Male,English,High School diploma,NA,Skipped,NA,8,0,4,NA,None,None,None,None,Low,NA,NA,NA,1764000,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
389,R_10ID8KU4OpcM6ji,Fru,7,BC,20081.761530136537,1,1,140,191,1,20081.761530136537,1,0,0,0,0,correct,NA,MTurkFinal,619,3,NA,Windows NT 10.0,1920,1080,25,Male,English,High School diploma,NA,Business,NA,10,2,0,22,None,None,A little,None,Low,2,1,33,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
390,R_10ID8KU4OpcM6ji,Fru,7,NumNodes,120,0.10204081632653061,1,140,191,3,270,0.25510204081632654,-0.15306122448979592,0.15306122448979592,0.6,0.061852367790924886,under,NA,MTurkFinal,619,3,NA,Windows NT 10.0,1920,1080,25,Male,English,High School diploma,NA,Business,NA,10,2,0,22,None,None,A little,None,Low,NA,NA,NA,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
391,R_10ID8KU4OpcM6ji,Fru,7,NumHighDegree,40,0.005174428309130362,1,140,191,4,84,0.012518778167250876,-0.007344349858120514,0.007344349858120514,0.5866666666666667,0.0031779548430030027,under,NA,MTurkFinal,619,3,NA,Windows NT 10.0,1920,1080,25,Male,English,High School diploma,NA,Business,NA,10,2,0,22,None,None,A little,None,Low,NA,NA,NA,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
392,R_10ID8KU4OpcM6ji,Fru,7,NumClust,22,0.06620209059233449,1,140,191,5,10,0.024390243902439025,0.04181184668989547,0.04181184668989547,1.7142857142857142,0.017789291590437364,over,Somewhat confident (51-75%),MTurkFinal,619,3,NA,Windows NT 10.0,1920,1080,25,Male,English,High School diploma,NA,Business,NA,10,2,0,22,None,None,A little,None,Low,NA,NA,NA,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
393,R_10ID8KU4OpcM6ji,Fru,7,ClickHighDeg,20,0,1,140,191,6,84,1,-1,1,1,0.3010299956639812,under,NA,MTurkFinal,619,3,NA,Windows NT 10.0,1920,1080,25,Male,English,High School diploma,NA,Business,NA,10,2,0,22,None,None,A little,None,Low,1,8,21,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
394,R_10ID8KU4OpcM6ji,Fru,7,LargeClust1,23,0.23076923076923078,1,140,191,7,20,0.1978021978021978,0.03296703296703299,0.03296703296703299,0.1666666666666668,0.014086461278605104,over,NA,MTurkFinal,619,3,NA,Windows NT 10.0,1920,1080,25,Male,English,High School diploma,NA,Business,NA,10,2,0,22,None,None,A little,None,Low,NA,NA,NA,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
395,R_10ID8KU4OpcM6ji,Fru,7,AvgDeg,6,0.008032128514056224,1,140,191,8,6.9037037037037035,0.009846794585750409,-0.0018146660716941848,0.0018146660716941848,0.18429003021148044,7.873852566552137e-4,under,NA,MTurkFinal,619,3,NA,Windows NT 10.0,1920,1080,25,Male,English,High School diploma,NA,Business,NA,10,2,0,22,None,None,A little,None,Low,NA,NA,NA,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
396,R_10ID8KU4OpcM6ji,Fru,7,NumLinks,60,0.0010050251256281408,1,140,191,9,932,0.08864321608040202,-0.08763819095477388,0.08763819095477388,0.9886621315192744,0.03648444885083748,under,NA,MTurkFinal,619,3,NA,Windows NT 10.0,1920,1080,25,Male,English,High School diploma,NA,Business,NA,10,2,0,22,None,None,A little,None,Low,NA,NA,NA,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
397,R_10ID8KU4OpcM6ji,Fru,1,NumClust,6,0.06329113924050633,2,101,331,1,3,0.02531645569620253,0.037974683544303806,0.037974683544303806,1.5000000000000004,0.016186761093275253,over,Very doubtful (0-25%),MTurkFinal,619,3,NA,Windows NT 10.0,1920,1080,25,Male,English,High School diploma,NA,Business,NA,10,2,0,22,None,None,A little,None,Low,NA,NA,NA,2073600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
398,R_10ID8KU4OpcM6ji,Fru,1,NumHighDegree,26,0.1956521739130435,2,101,331,2,29,0.22826086956521738,-0.03260869565217389,0.03260869565217389,0.14285714285714277,0.013935777943292465,under,NA,MTurkFinal,619,3,NA,Windows NT 10.0,1920,1080,25,Male,English,High School diploma,NA,Business,NA,10,2,0,22,None,None,A little,None,Low,NA,NA,NA,2073600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
399,R_10ID8KU4OpcM6ji,Fru,1,LargeClust1,10,0.0425531914893617,2,101,331,3,60,0.574468085106383,-0.5319148936170214,0.5319148936170214,0.925925925925926,0.185234638495551,under,NA,MTurkFinal,619,3,NA,Windows NT 10.0,1920,1080,25,Male,English,High School diploma,NA,Business,NA,10,2,0,22,None,None,A little,None,Low,NA,NA,NA,2073600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
400,R_10ID8KU4OpcM6ji,Fru,1,AvgDeg,15,0.02414486921529175,2,101,331,4,22.466666666666665,0.0391683433936955,-0.015023474178403752,0.015023474178403752,0.3835616438356164,0.006476086178553775,under,NA,MTurkFinal,619,3,NA,Windows NT 10.0,1920,1080,25,Male,English,High School diploma,NA,Business,NA,10,2,0,22,None,None,A little,None,Low,NA,NA,NA,2073600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
401,R_10ID8KU4OpcM6ji,Fru,1,NumLinks,180,0.1700404858299595,2,101,331,6,337,0.32894736842105265,-0.15890688259109315,0.15890688259109315,0.4830769230769231,0.06404854208827866,under,NA,MTurkFinal,619,3,NA,Windows NT 10.0,1920,1080,25,Male,English,High School diploma,NA,Business,NA,10,2,0,22,None,None,A little,None,Low,NA,NA,NA,2073600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
402,R_10ID8KU4OpcM6ji,Fru,1,ClickHighDeg,25,0,2,101,331,7,29,1,-1,1,1,0.3010299956639812,under,NA,MTurkFinal,619,3,NA,Windows NT 10.0,1920,1080,25,Male,English,High School diploma,NA,Business,NA,10,2,0,22,None,None,A little,None,Low,1,3,5,2073600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
403,R_10ID8KU4OpcM6ji,Fru,1,BC,2.7142857142857135,0.03893442622950819,2,101,331,8,69.71428571428571,1,-0.9610655737704918,0.9610655737704918,0.9610655737704918,0.292492115774133,under,NA,MTurkFinal,619,3,NA,Windows NT 10.0,1920,1080,25,Male,English,High School diploma,NA,Business,NA,10,2,0,22,None,None,A little,None,Low,1,3,4,2073600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
404,R_10ID8KU4OpcM6ji,Fru,1,NumNodes,26,0.48936170212765956,2,101,331,9,30,0.574468085106383,-0.08510638297872347,0.08510638297872347,0.14814814814814825,0.03547231816221895,under,NA,MTurkFinal,619,3,NA,Windows NT 10.0,1920,1080,25,Male,English,High School diploma,NA,Business,NA,10,2,0,22,None,None,A little,None,Low,NA,NA,NA,2073600,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
